ID      SECTION-NUMBER  SECTION-LENGTH  BRANCH-ORDER    X       Y       Z       HEAD-DIAMETER   NECK-DIAMETER   MAX-DTS TYPE    AUTO    XYPLANE-ANGLE   SWC-NODE-ID     SWC-NODE-OFFSET ATTACH-X        ATTACH-Y        ATTACH-Z        SOMA-DISTANCE
2776    0       15.764188       N/A     220.629257      386.557983      70.499634       0.203   N/A     0.69857 thin    yes     -68.892279      2       0.543091        219.457916      386.926758      67.31842        4.730643
2777    4       21.28657        N/A     195.540466      352.109009      80.956932       0.203   N/A     0.83358 stubby  yes     60.148417       64      0.706961        195.430664      353.10022       82.694641       54.647205
2778    52      186.517899      N/A     317.993011      401.966614      83.183113       0.508038        N/A     0.852044        stubby  yes     -79.930981      4378    0       317.871002      402.118011      82.088097       159.443222
2779    50      78.313545       N/A     311.17691       325.837067      27.432766       0.393699        N/A     0.82075 stubby  yes     30.693117       4065    0.658547        311.613434      326.338257      27.827291       146.704895
2780    23      60.74968        N/A     231.291519      278.362305      86.783356       0.24595 0.0203  0.809251        thin    yes     -1.015332       1166    0.01468 230.330643      278.618408      86.765732       141.432373
2781    21      66.287926       N/A     238.453079      318.716156      70.82869        0.203   0.0203  0.814015        thin    yes     -79.10767       1106    0.649495        238.614197      318.21048       68.070694       78.593781
2782    48      21.461195       N/A     242.804153      350.805573      65.486504       0.285661        N/A     0.825294        stubby  yes     73.175118       3953    0.549352        242.904297      350.370514      66.962852       56.33773
2783    51      107.86673       N/A     294.595337      351.194336      54.457623       0.203   N/A     0.793456        stubby  yes     -75.779077      4142    0       294.344086      351.321167      53.347054       114.216301
2784    51      107.86673       N/A     338.633057      336.872192      44.734039       0.61251 0.545422        0.744204        mushroom        yes     5.461545        4224    0.441785        338.294952      336.187653      44.807037       167.398331
2785    19      177.641998      N/A     119.862854      370.620972      74.971649       0.287867        0.0203  0.703508        thin    yes     41.166939       900     0.287605        120.142303      371.105011      75.460373       129.229446
2786    21      66.287926       N/A     243.238754      288.754364      71.893097       0.658924        N/A     0.691344        stubby  yes     -42.448209      1348    0.944695        244.74527       289.751862      70.240456       108.880455
2787    0       15.764188       N/A     217.125732      388.246246      67.403824       0.384363        0.0203  0.810677        mushroom        yes     1.101603        2       0.822766        219.593033      388.117493      67.451332       3.797224
2788    0       15.764188       N/A     220.632141      382.841339      70.094986       0.339848        N/A     0.724359        stubby  yes     -62.875365      3       0.142181        219.135986      383.240173      67.07235        8.772402
2789    18      183.232361      N/A     154.13736       380.421936      76.381844       0.0203  N/A     0.769128        stubby  yes     70.000255       626     0.524609        154.122498      380.078827      77.325424       89.184738
2790    20      26.693497       N/A     223.203201      368.800964      68.837997       0.0203  N/A     0.807111        thin    yes     -67.617245      1078    0.242138        222.230545      368.820343      66.47567        24.383036
2791    32      139.990448      N/A     404.743195      105.764984      86.866119       0.0203  N/A     0.796183        stubby  yes     83.83341        2086    0.140254        404.754883      105.871048      87.853729       384.869995
2792    52      186.517899      N/A     294.286407      380.737518      75.696701       0.410291        N/A     0.81206 stubby  yes     -55.487823      4329    0.909225        294.141998      380.14801       74.814003       123.110359
2793    18      183.232361      N/A     128.754868      377.264771      75.015533       0.31132 N/A     0.756885        stubby  yes     -83.809067      665     0       128.758545      377.184906      74.278503       117.179314
2794    4       21.28657        N/A     190.350464      342.028625      86.222519       0.278345        0.0203  0.815473        thin    yes     8.957488        75      0       189.401993      342.973999      86.433601       67.816292
2795    19      177.641998      N/A     26.584459       339.160858      80.827675       0.42618 N/A     0.8047  stubby  yes     -7.212472       1068    0.9092  26.908152       338.321503      80.713829       241.958801
2796    13      117.151955      N/A     190.796494      148.778412      87.116493       0.271569        N/A     0.8062  stubby  yes     -84.361319      458     0.08247 190.701675      148.709366      85.928505       287.927673
2797    3       22.661274       N/A     191.173248      365.602997      99.789108       0.243886        0.203   0.710576        thin    yes     0.800719        60      0.552047        191.937454      365.384552      99.800217       72.946922
2798    52      186.517899      N/A     331.220856      412.991638      83.876381       0.501932        N/A     0.787771        stubby  yes     -78.136896      4397    0.672153        331.510468      413.176025      82.241959       179.620392
2799    30      109.063927      N/A     377.875122      191.628159      81.508232       0.281589        N/A     0.8086  stubby  yes     -86.468529      1556    0       377.899994      191.567993      80.4533 294.783783
2800    18      183.232361      N/A     36.28587        371.265228      75.421791       0.573617        N/A     0.796376        stubby  yes     -27.180674      762     0.773158        36.571884       372.08139       74.977699       216.562119
2801    19      177.641998      N/A     101.808449      368.366943      77.630173       0.418224        N/A     0.72794 stubby  yes     -76.827598      934     0.977877        101.888 368.161011      76.686897       150.389771
2802    17      31.576357       N/A     197.105896      366.588318      75.472282       0.0203  N/A     0.781003        thin    yes     68.077297       556     0.08747 197.506348      366.760101      76.554985       41.638245
2803    45      94.589554       N/A     255.814285      144.718414      55.00787        0.467805        N/A     0.784806        stubby  yes     62.675219       3482    0.041843        256.080658      144.277725      56.004486       279.115112
2804    31      128.192749      N/A     440.383026      130.027237      66.56015        0.466642        N/A     0.758547        stubby  yes     -67.524568      1927    0.338605        440.307709      129.694962      65.736618       400.270416
2805    38      116.563187      N/A     173.5466        103.948479      39.198017       0.276725        N/A     0.71532 thin    yes     -53.303006      2829    0       173.029999      103.696999      38.427101       359.45813
2806    18      183.232361      N/A     164.801651      378.010895      76.133743       0.260621        N/A     0.795955        stubby  yes     63.044363       611     0.721011        164.255722      377.738129      77.333778       78.02552
2807    16      35.973579       N/A     213.875687      315.194733      99.693848       0.359319        N/A     0.742416        stubby  yes     -84.057691      536     0       213.882996      315.287994      98.795097       117.773811
2808    18      183.232361      N/A     155.72522       379.876282      75.927086       0.351754        N/A     0.808778        stubby  yes     75.238996       622     0       155.977997      379.735992      77.0243 87.345444
2809    35      52.692078       N/A     233.238693      141.636612      34.620312       0.56443 N/A     0.68984 stubby  yes     -40.646101      2285    0       232.742996      141.875 34.148102       286.801239
2810    38      116.563187      N/A     173.729218      79.620903       39.652817       0.499502        N/A     0.808945        stubby  yes     70.005459       2892    0       174.076965      79.619308       40.60854        385.283508
2811    2       11.864415       N/A     195.506958      356.493164      79.391739       0.0203  N/A     0.815746        thin    yes     56.477751       28      0.457999        196.515747      356.937317      81.055634       50.023998
2812    46      74.818398       N/A     259.891388      68.272026       37.296299       0.220638        N/A     0.723997        stubby  yes     -68.926968      3662    0.279051        260.092499      67.968201       36.350723       368.077637
2813    20      26.693497       N/A     230.167297      354.96286       66.759003       0.203   N/A     0.783777        thin    yes     49.191756       1086    0.597355        228.853165      354.713837      68.308083       40.1208
2814    24      58.146606       N/A     255.657593      278.497864      74.546898       0.576017        N/A     0.703108        stubby  yes     35.819243       1236    0       255.787994      279.108002      74.9972 125.322769
2815    5       107.241753      N/A     112.070198      336.701447      90.579254       0.379343        N/A     0.770058        stubby  yes     -55.702301      212     0.78834 112.620003      336.682007      89.772697       158.939667
2816    46      74.818398       N/A     252.62175       84.205551       47.813393       0.454404        0.258313        0.749598        mushroom        yes     -6.834981       3616    0.968674        253.416 84.277702       47.7178 346.142029
2817    44      115.083176      N/A     370.555939      69.223  72.462166       0.258617        0.0203  0.796417        thin    yes     -33.661929      3388    0.47759 369.800995      68.647301       71.829903       387.003357
2818    16      35.973579       N/A     214.844772      313.438232      100.536003      0.466473        N/A     0.801937        stubby  yes     -22.175231      540     0.615841        215.575394      312.77002       100.132446      121.646072
2819    25      36.853748       N/A     296.498138      234.082047      101.838387      0.295283        N/A     0.78013 stubby  yes     -80.892473      1327    0.618571        296.621948      233.903763      100.48439       196.546463
2820    37      108.873238      N/A     190.591736      52.577  23.56666        0.203   N/A     0.712766        thin    yes     68.670882       2621    0.397938        190.975601      52.501842       24.568413       410.254547
2821    7       74.140694       N/A     181.060379      318.79892       88.347534       0.495504        N/A     0.801047        stubby  yes     29.404343       251     0.396153        179.675003      319.008423      89.137169       94.419647
2822    51      107.86673       N/A     326.244019      341.966888      44.840145       0.450502        N/A     0.79365 stubby  yes     -48.897253      4202    0.921487        326.667877      341.687744      44.258419       152.582016
2823    35      52.692078       N/A     241.660248      114.787155      25.347128       0.424917        N/A     0.676874        stubby  yes     -25.163316      2358    0.523535        242.029221      115.362938      25.025862       318.054016
2824    4       21.28657        N/A     193.564041      349.036896      82.450439       0.0203  N/A     0.816869        thin    yes     75.830422       67      0.714873        193.609238      349.471008      84.179169       58.429272
2825    45      94.589554       N/A     253.609863      132.632004      54.674313       0.217144        N/A     0.688505        stubby  yes     70.573431       3502    0.280324        253.857956      132.21817       56.042427       292.119446
2826    12      51.134701       N/A     168.748901      219.905945      105.621147      0.383318        N/A     0.82681 stubby  yes     -83.271214      331     0.301516        168.652664      220.04776       104.16851       199.181702
2827    38      116.563187      N/A     222.150879      145.978165      37.381973       0.310366        N/A     0.661219        stubby  yes     68.026002       2675    0.430362        222.31134       145.662109      38.260429       282.998413
2828    30      109.063927      N/A     440.6474        138.891022      79.422638       0.474389        N/A     0.693744        stubby  yes     16.167894       1730    0.144267        440.94751       139.57045       79.637978       389.068756
2829    13      117.151955      N/A     191.041779      156.556976      87.987198       0.203   N/A     0.752729        stubby  yes     -69.908169      455     0       190.613785      156.659531      86.784012       279.234131
2830    31      128.192749      N/A     453.82077       125.7061        63.062645       0.563088        N/A     0.799077        stubby  yes     -34.869394      1941    0.711138        453.617249      125.012848      62.559189       415.866669
2831    5       107.241753      N/A     182.325897      341.648956      89.238655       0.203   N/A     0.774886        stubby  yes     -85.554061      86      0       182.354004      341.563995      88.0877 77.385635
2832    42      69.715744       N/A     280.394684      174.50322       59.945496       0.0203  N/A     0.670259        stubby  yes     27.537638       3101    0.444521        279.574219      174.079788      60.426899       236.36174
2833    52      186.517899      N/A     340.227997      418.69104       82.698814       0.350513        N/A     0.790951        stubby  yes     10.320616       4405    0.879569        339.562195      419.358246      82.870461       190.475983
2834    19      177.641998      N/A     82.686905       364.324219      73.970528       0.0203  N/A     0.776166        stubby  yes     81.163598       956     0.444639        82.579391       364.437592      74.975586       171.044098
2835    13      117.151955      N/A     190.630112      191.597473      88.787163       0.366959        N/A     0.705791        stubby  yes     -79.408438      433     0.632052        190.588715      191.723511      88.077713       240.6259
2836    19      177.641998      N/A     110.203987      371.777405      76.196068       0.459852        0.358526        0.692689        mushroom        yes     24.612951       919     0.785284        110.714569      371.178436      76.556625       140.765259
2837    24      58.146606       N/A     259.258881      276.080017      76.576057       0.327935        0.0203  0.821934        thin    yes     -1.845883       1246    0.845942        258.304901      275.463959      76.539459       130.383728
2838    41      54.947662       N/A     279.174408      180.674347      60.490852       0.203   N/A     0.718495        thin    yes     72.169127       3089    0       278.967987      180.380997      61.605999       229.747833
2839    12      51.134701       N/A     162.797043      206.925018      107.507729      0.527082        N/A     0.776264        stubby  yes     -78.911696      348     0.302566        162.950302      207.225021      105.788765      214.870361
2840    18      183.232361      N/A     16.595963       371.99408       77.643112       0.311193        0.0203  0.663137        thin    yes     -45.361654      795     0.273692        16.578133       371.446716      77.088501       238.808975
2841    49      14.815266       N/A     254.760452      350.835632      65.958008       0.44646 N/A     0.807047        stubby  yes     -79.716194      3968    0.469508        254.821854      351.052704      64.714676       68.949379
2842    46      74.818398       N/A     273.848511      50.498379       26.000238       0.671765        0.0203  0.604623        mushroom        yes     8.21407 3715    0.497216        274.297821      50.514206       26.065138       396.49884
2843    24      58.146606       N/A     272.421844      259.680328      91.467857       0.538251        N/A     0.778099        stubby  yes     -52.616783      1277    0       272.852356      259.309723      90.724419       157.118927
2844    20      26.693497       N/A     227.901932      357.204407      70.266029       0.0203  N/A     0.692284        thin    yes     -73.684898      1085    0.323544        227.710312      356.514191      67.818794       37.683727
2845    39      15.784293       N/A     168.86171       73.014137       42.200146       0.237131        N/A     0.697808        stubby  yes     -86.518728      2906    0.128709        168.901245      72.993652       41.468197       395.482269
2846    50      78.313545       N/A     297.381073      333.613007      38.552982       0.0203  N/A     0.752303        thin    yes     -83.332055      4036    0.182497        297.32251       333.528503      37.673534       126.217125
2847    32      139.990448      N/A     384.924927      150.76004       85.756172       0.0203  N/A     0.752874        stubby  yes     83.233282       2030    0.684607        384.891876      150.596771      87.160095       331.816193
2848    16      35.973579       N/A     203.735748      323.550964      93.545647       0.370976        0.0203  0.74538 mushroom        yes     26.227212       519     0.285933        204.072617      324.159485      93.888306       102.061195
2849    44      115.083176      N/A     389.153717      55.897449       72.51889        0.268098        N/A     0.734365        stubby  yes     -83.44037       3423    0.643675        389.150024      56.01498        71.496292       411.014893
2850    28      106.89389       N/A     351.97226       202.737732      81.185181       0.0203  N/A     0.724041        stubby  yes     87.298611       1510    0.679596        352.027191      202.699875      82.599091       263.870239
2851    51      107.86673       N/A     294.876709      352.058716      52.035183       0.466098        N/A     0.662849        stubby  yes     53.888085       4144    0.756926        295.139832      351.597076      52.763542       115.150986
2852    18      183.232361      N/A     71.271873       372.63089       77.679718       0.0203  N/A     0.722694        stubby  yes     61.854694       701     0.718113        71.556183       372.978027      78.518471       178.061218
2853    40      51.907349       N/A     170.568634      36.987995       54.194496       0.546361        N/A     0.789261        stubby  yes     -69.902534      3026    0.664247        170.759445      36.566299       52.929508       439.666412
2854    52      186.517899      N/A     317.595367      403.097565      82.984596       0.207674        N/A     0.773987        stubby  yes     -39.006006      4380    0       318.191986      402.908997      82.477798       160.463058
2855    12      51.134701       N/A     151.335266      190.819992      106.546898      0.466862        N/A     0.730148        stubby  yes     2.179482        368     0.479315        152.24794       190.417358      106.584862      235.248825
2856    32      139.990448      N/A     398.73819       111.51252       89.895096       0.580725        0.375977        0.707174        mushroom        yes     -51.238174      2078    0       399.571014      111.982002      88.704399       376.375214
2857    32      139.990448      N/A     389.541656      134.210571      90.938522       0.203   N/A     0.770219        stubby  yes     76.391372       2047    0.09262 389.318665      134.347794      92.020088       350.092743
2858    51      107.86673       N/A     269.50296       353.181427      61.700207       0.600699        0.459369        0.650763        mushroom        yes     -33.894777      4091    0.841503        269.635071      352.239258      61.061028       85.857941
2859    31      128.192749      N/A     452.41098       124.7379        63.376434       0.258808        N/A     0.675697        stubby  yes     -58.106824      1941    0.940453        452.507446      125.328148      62.415325       414.822357
2860    40      51.907349       N/A     167.783798      46.77599        48.651947       0.0203  N/A     0.741787        stubby  yes     75.264254       3013    0       167.753586      47.010338       49.550339       426.30368
2861    24      58.146606       N/A     260.72406       271.48703       80.882515       0.490185        N/A     0.773505        stubby  yes     -67.013519      1255    0.974735        261.010742      271.159485      79.856377       136.864029
2862    19      177.641998      N/A     28.155685       339.159058      78.717789       0.0203  N/A     0.695136        thin    yes     67.127778       1063    0       27.9923 339.457001      79.5233 240.106323
2863    7       74.140694       N/A     178.90596       283.266571      92.600075       0.544712        N/A     0.696161        stubby  yes     -14.284648      280     0.573475        177.812225      283.12088       92.319138       131.233017
2864    32      139.990448      N/A     375.991852      168.234512      83.698524       0.530179        0.435553        0.696343        mushroom        yes     5.485136        2005    0       375.286987      167.854996      83.775398       309.858398
2865    18      183.232361      N/A     78.672432       373.974731      80.207222       0.667387        0.0203  0.654338        mushroom        yes     -23.99633       689     0       78.641403       374.546997      79.952103       169.764755
2866    42      69.715744       N/A     317.006165      125.181419      60.954796       0.729603        N/A     0.745236        stubby  yes     46.210665       3212    0       316.429993      125.598999      61.697102       301.536499
2867    38      116.563187      N/A     219.348145      140.755585      38.862667       0.415622        N/A     0.711764        stubby  yes     -70.154542      2686    0       219.572006      140.983002      37.9785 289.246368
2868    32      139.990448      N/A     384.990845      149.738144      85.538383       0.250502        N/A     0.682051        stubby  yes     86.510134       2030    0.164438        385.050903      149.817276      87.167328       332.828613
2869    31      128.192749      N/A     418.697571      155.800751      68.256424       0.405207        N/A     0.755608        stubby  yes     63.697916       1860    0.288312        418.550323      155.310181      69.292671       356.716583
2870    2       11.864415       N/A     197.579391      361.461609      76.849609       0.467089        N/A     0.751836        stubby  yes     45.189579       23      0.430672        198.549011      362.102509      78.019615       43.797279
2871    30      109.063927      N/A     418.317017      144.277222      79.566414       0.36781 N/A     0.658174        stubby  yes     -45.887988      1682    0       418.161011      144.794006      79.009598       362.530182
2872    30      109.063927      N/A     431.263214      142.580292      78.797691       0.562   N/A     0.762139        stubby  yes     69.606331       1710    0.079603        431.267548      142.137482      79.988831       378.018951
2873    37      108.873238      N/A     227.004013      82.86824        22.120298       0.349615        0.0203  0.756705        thin    yes     -17.119484      2521    0       226.246002      83.062202       21.879299       359.436371
2874    21      66.287926       N/A     234.871002      341.236877      68.960434       0.0203  N/A     0.762646        stubby  yes     -9.860789       1094    0.269026        233.273727      340.263672      68.635315       55.609921
2875    41      54.947662       N/A     260.638977      217.616013      67.066261       0.291048        0.0203  0.749759        thin    yes     13.91376        3033    0.236166        261.768921      217.953033      67.358368       185.772583
2876    44      115.083176      N/A     358.852356      84.094673       68.71804        0.470779        N/A     0.769593        stubby  yes     -72.835648      3357    0.9248  358.414001      84.267502       67.192497       365.316284
2877    52      186.517899      N/A     346.112091      426.52771       84.565727       0.362384        N/A     0.731109        stubby  yes     -77.990122      4415    0.70222 345.837708      426.528564      83.27594        200.175476
2878    4       21.28657        N/A     195.73645       356.956726      83.562363       0.622436        N/A     0.733017        stubby  yes     -66.136195      61      0.704639        195.893219      356.091583      81.574875       51.074593
2879    21      66.287926       N/A     236.210785      330.971161      65.141998       0.0203  N/A     0.734386        thin    yes     71.776473       1101    0.403935        235.882797      330.194275      67.703316       66.360458
2880    7       74.140694       N/A     178.569 308.463928      87.980232       0.0203  N/A     0.673676        thin    yes     69.822287       259     0.491193        178.250412      309.10553       89.929543       104.660721
2881    23      60.74968        N/A     248.460022      287.012024      75.586884       0.455205        N/A     0.748446        stubby  yes     -29.314493      1124    0.194186        247.697891      286.557098      75.088501       116.10482
2882    28      106.89389       N/A     270.686005      238.835236      70.075394       0.225137        N/A     0.719909        stubby  yes     -79.528035      1395    0.119608        270.859009      238.620407      68.583076       169.008224
2883    51      107.86673       N/A     287.153442      352.88089       56.052975       0.268221        0.0203  0.68707 thin    yes     67.034819       4122    0.60486 286.819 353.045441      56.93256        105.615601
2884    31      128.192749      N/A     415.725708      163.560059      70.589172       0.203   N/A     0.671231        stubby  yes     -72.754459      1844    0.308257        415.913239      163.692703      69.849213       347.395264
2885    32      139.990448      N/A     373.925995      169.305832      85.469994       0.275876        N/A     0.794255        stubby  yes     -78.074462      2002    0.57539 374.131195      169.543121      83.984619       307.795288
2886    37      108.873238      N/A     213.343506      68.410995       21.781672       0.0203  N/A     0.734999        stubby  yes     66.598356       2560    0.771581        213.669205      68.365334       22.541618       380.248932
2887    37      108.873238      N/A     188.790939      34.534088       23.02191        0.0203  N/A     0.682473        thin    yes     67.788995       2652    0.535584        188.670639      34.276691       23.717747       431.193359
2888    19      177.641998      N/A     120.159981      370.858185      76.579208       0.424807        N/A     0.738049        stubby  yes     -25.7953        900     0.034351        119.643997      371.415009      76.212303       130.418579
2889    44      115.083176      N/A     338.433746      97.69973        65.441383       0.370384        N/A     0.6655  stubby  yes     -83.339058      3313    0.468659        338.310516      97.686806       64.380379       339.674805
2890    5       107.241753      N/A     140.662079      340.615814      89.913155       0.603542        N/A     0.762625        stubby  yes     -10.999334      167     0.6324  140.498795      341.533844      89.731918       126.660103
2891    21      66.287926       N/A     240.98027       310.008972      66.123329       0.0203  N/A     0.750411        thin    yes     72.398116       1106    0.109773        240.108231      310.323761      69.045639       86.986008
2892    5       107.241753      N/A     161.495682      344.510071      91.551315       0.247316        N/A     0.729611        stubby  yes     -81.382059      132     0.204898        161.656265      344.572754      90.413887       103.97493
2893    30      109.063927      N/A     378.133301      191.07869       79.497452       0.203   N/A     0.72234 stubby  yes     85.105751       1558    0.909983        378.179962      191.009308      80.4739 295.340088
2894    19      177.641998      N/A     26.675701       338.905518      80.178566       0.0203  N/A     0.632747        stubby  yes     36.320455       1067    0.295432        27.095114       338.473999      80.620934       241.7603
2895    48      21.461195       N/A     241.879364      349.527954      66.569145       0.446987        N/A     0.656364        stubby  yes     33.917895       3952    0.796042        241.95726       350.181366      67.011627       55.026127
2896    19      177.641998      N/A     87.629112       367.769135      75.824554       0.0203  N/A     0.77855 thin    yes     -3.835504       951     0.587903        88.029518       367.131134      75.774055       164.914719
2897    44      115.083176      N/A     322.023621      118.454544      61.556454       0.395576        N/A     0.64598 stubby  yes     75.192401       3271    0       322.213989      118.652 62.594002       311.483154
2898    18      183.232361      N/A     126.455719      377.716431      74.438065       0.486219        N/A     0.70141 stubby  yes     -11.092553      668     0       126.892998      376.92099       74.260101       119.005966
2899    21      66.287926       N/A     240.850388      304.993652      72.040543       0.279388        0.0203  0.730666        thin    yes     -78.751812      1108    0.308448        241.413269      305.112854      69.147514       92.141899
2900    14      19.924902       N/A     188.003891      332.600861      88.985703       0.516679        0.0203  0.642095        mushroom        yes     -70.939198      499     0.832676        187.891998      332.730988      88.488998       81.375557
2901    5       107.241753      N/A     183.678818      341.072205      87.133255       0.340492        N/A     0.672765        stubby  yes     72.06972        83      0       183.856003      340.901001      87.894699       75.6399
2902    44      115.083176      N/A     360.958984      79.422607       68.193321       0.399904        N/A     0.679266        stubby  yes     -73.528138      3366    0.415727        361.118317      79.640503       67.280388       371.048981
2903    32      139.990448      N/A     392.687317      125.004242      89.6847 0.343205        N/A     0.761741        stubby  yes     70.163606       2060    0.849249        392.320618      125.212883      90.85424        360.983246
2904    40      51.907349       N/A     170.022705      38.661068       51.971748       0.509796        0.0203  0.581684        mushroom        yes     -25.35312       3024    0.317937        170.257248      39.192963       51.696304       437.323181
2905    52      186.517899      N/A     309.909393      396.624908      77.25013        0.0203  N/A     0.758041        thin    yes     -8.962401       4372    0       310.766846      396.25769       77.10302        148.782928
2906    37      108.873238      N/A     190.929565      50.81282        24.379244       0.454431        N/A     0.727114        stubby  yes     30.574108       2625    0.761293        190.543549      51.235321       24.717346       411.809906
2907    21      66.287926       N/A     238.211914      319.625305      70.781364       0.702961        0.638579        0.724126        mushroom        yes     -81.049174      1106    0.709755        238.42099       319.230438      67.944611       77.656784
2908    19      177.641998      N/A     157.152176      374.91925       79.035423       0.293662        N/A     0.713418        stubby  yes     -77.818524      842     0.953497        157.366516      374.874512      78.021111       86.745819
2909    21      66.287926       N/A     238.118988      311.101715      69.762001       0.0203  N/A     0.763313        thin    yes     -24.356336      1106    0.184103        239.940277      311.210358      68.936035       85.830238
2910    7       74.140694       N/A     180.921265      317.768036      89.642197       0.511556        0.0203  0.621325        mushroom        yes     -16.97646       252     0.888772        179.574005      318.203003      89.209999       95.407524
2911    18      183.232361      N/A     80.134003       374.85434       80.288155       0.522949        N/A     0.757065        stubby  yes     -51.729815      688     0.638023        80.30928        374.436768      79.714111       168.123947
2912    30      109.063927      N/A     414.885254      146.331223      79.44899        0.414484        N/A     0.727281        stubby  yes     -70.295871      1675    0       414.394989      146.479004      78.019203       358.805206
2913    46      74.818398       N/A     255.018661      75.273315       41.46772        0.0203  N/A     0.687233        thin    yes     84.088913       3638    0       255.115005      75.294601       42.4207 357.085938
2914    41      54.947662       N/A     276.38446       192.139481      63.51482        0.0203  N/A     0.787657        thin    yes     8.130789        3073    0.914479        275.370056      191.408188      63.693481       217.346344
2915    52      186.517899      N/A     287.533264      371.653778      71.494812       0.0203  N/A     0.708981        thin    yes     78.331556       4303    0       287.353271      371.683777      72.378403       109.051384
2916    7       74.140694       N/A     178.2677        300.502045      88.543144       0.443071        N/A     0.734711        stubby  yes     75.315139       266     0.467585        177.695587      300.48819       90.726898       113.331635
2917    27      50.889141       N/A     247.845947      279.812012      67.428307       0.684476        N/A     0.722648        stubby  yes     57.186779       1355    0       246.846344      279.545319      69.032829       118.789955
2918    7       74.140694       N/A     183.467468      328.604279      88.793823       0.554931        N/A     0.740158        stubby  yes     -26.118245      245     0.523393        182.262573      328.790619      88.196053       84.186714
2919    21      66.287926       N/A     233.030548      338.434204      66.951881       0.0203  N/A     0.691992        stubby  yes     64.139597       1096    0.730542        233.776886      338.548248      68.509483       57.484512
2920    13      117.151955      N/A     190.115738      147.787445      86.730667       0.236587        N/A     0.722353        stubby  yes     -59.877807      460     0.790679        190.375839      148.097778      86.032768       288.736725
2921    41      54.947662       N/A     267.504639      203.190186      66.588631       0.412543        0.341876        0.686258        mushroom        yes     -79.214875      3051    0.304905        267.685974      203.068161      65.441231       202.129974
2922    34      91.869331       N/A     254.569427      218.652054      65.067764       0.424982        N/A     0.756234        stubby  yes     -52.139978      2147    0       255.033707      219.194595      64.14917        189.017334
2923    19      177.641998      N/A     36.606461       341.072662      74.10379        0.553937        N/A     0.709063        stubby  yes     13.995661       1041    0.750634        36.826885       340.329407      74.29702        227.878601
2924    34      91.869331       N/A     228.001236      167.009399      43.312286       1.042513        N/A     0.617504        stubby  yes     -53.239874      2234    0       227.65123       167.351349      42.657249       258.2117
2925    31      128.192749      N/A     445.255066      127.813843      64.743698       0.203   N/A     0.749314        stubby  yes     70.000952       1932    0.509451        445.355255      128.207596      65.860054       405.683868
2926    43      41.140816       N/A     306.38208       123.152122      80.143814       0.782882        N/A     0.734268        stubby  yes     -16.800426      3244    0.489678        305.89563       124.241806      79.783516       327.658691
2927    37      108.873238      N/A     193.733093      56.499226       25.165173       0.334985        N/A     0.713993        stubby  yes     -79.205882      2611    0.866745        193.626205      56.375156       24.306221       405.308289
2928    28      106.89389       N/A     265.041321      242.842606      66.60569        0.626863        N/A     0.721308        stubby  yes     40.203404       1387    0.243561        263.852325      242.257126      67.725815       161.012222
2929    45      94.589554       N/A     278.051331      174.282013      60.658638       0.422451        0.0203  0.692807        mushroom        yes     -12.20629       3437    0.875438        278.916565      173.836258      60.44809        236.885468
2930    45      94.589554       N/A     253.555313      135.575546      56.54863        0.401577        0.0203  0.768095        mushroom        yes     -1.893176       3497    0       254.559998      135.539993      56.5154 288.639069
2931    51      107.86673       N/A     345.576019      329.301025      39.134567       0.0203  N/A     0.744846        thin    yes     73.524769       4249    0.665421        345.6185        329.576935      40.078495       179.377014
2932    32      139.990448      N/A     414.166412      91.006531       87.149986       0.530559        N/A     0.635428        stubby  yes     -29.920809      2116    0.503559        414.475861      90.453674       86.785362       404.923309
2933    5       107.241753      N/A     158.308212      344.112091      89.339119       0.469429        N/A     0.722724        stubby  yes     64.096786       137     0.643681        158.361053      344.478577      90.101563       106.863846
2934    28      106.89389       N/A     292.08136       227.320328      70.097557       0.203   N/A     0.74022 stubby  yes     71.144325       1429    0       292.627991      227.580002      71.869598       194.721878
2935    21      66.287926       N/A     238.321991      326.214325      66.551979       0.0203  N/A     0.651589        thin    yes     28.010397       1104    0.599514        236.842346      325.913818      67.355133       70.939659
2936    19      177.641998      N/A     121.968628      369.896545      72.927704       0.656316        0.0203  0.537042        mushroom        yes     -72.537025      900     0.915203        121.970566      369.967651      72.701591       126.282608
2937    41      54.947662       N/A     269.215668      198.248322      63.584461       0.0203  N/A     0.693968        thin    yes     82.3026 3058    0       269.385498      198.235229      64.844711       208.14212
2938    19      177.641998      N/A     71.835449       359.592194      74.251915       0.329425        N/A     0.753986        stubby  yes     -72.597965      979     0.91416 71.638306       359.186279      72.812134       183.928024
2939    30      109.063927      N/A     400.170654      162.483276      78.76519        0.247521        N/A     0.680169        stubby  yes     -81.37206       1632    0       400.276611      162.554688      77.923096       334.188293
2940    28      106.89389       N/A     333.486328      211.728973      81.466148       0.257648        N/A     0.725893        stubby  yes     53.551657       1481    0.598696        333.104523      212.480652      82.607666       241.44751
2941    30      109.063927      N/A     394.670868      169.060181      77.293228       0.215808        0.0203  0.768463        thin    yes     13.237797       1616    0       395.687988      169.550003      77.5588 325.162903
2942    37      108.873238      N/A     201.170563      61.338089       24.339911       0.438605        N/A     0.641483        stubby  yes     -60.748888      2589    0       201.487 61.0858 23.6173 395.411743
