              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
             113             108       27.721804             N/A      519.648865      200.663361       28.527843        0.875921        0.410592        2.213547        mushroom             yes      -19.506478            7233        0.512770      521.464905      202.269012       27.669127       89.220764
             114              54      116.960869             N/A      680.142212      162.500015        7.376604        0.220581        0.025000        2.630622            thin             yes       71.113986            3556        0.953257      681.014771      163.148773       10.554911      122.087563
             115              61       10.747650             N/A      607.561462      208.219223       32.552204        0.835040             N/A        2.639951          stubby             yes       76.140226            3831        0.000000      606.907532      208.677368       35.788334       33.057663
             116              18       27.375626             N/A      604.479431      174.911972       18.661974        0.389297        0.353521        2.565942        mushroom             yes      -59.119547            1229        0.801156      603.072144      174.531616       16.224310       47.257336
             117             117       25.033413             N/A      520.369019      195.289490       48.976170        0.673303        0.507581        2.290246        mushroom             yes       80.038912            7703        0.136046      520.514221      196.005203       53.134384       73.813370
             118              67      156.789856             N/A      627.403137      248.043900       37.184078        0.470769        0.025000        2.603038        mushroom             yes      -18.060117            4234        0.000000      630.120850      247.571182       36.284580       80.855202
             119             147       33.927097             N/A      161.113556      197.751678      113.139030        0.812705        0.025000        2.230620        mushroom             yes       26.701309           10604        0.744376      160.968460      199.367661      113.955101      454.369446
             120             141      181.210663             N/A      185.000000      266.658813      110.139549        0.380905        0.025000        2.658631        mushroom             yes      -20.457548            9865        0.330479      187.128494      267.920258      109.216568      442.487640
             121              40      136.965317             N/A      603.260437      316.262238       38.616215        0.719786        0.025000        2.320239        mushroom             yes      -46.231646            2761        0.000000      602.849060      314.541107       36.768841      152.867783
             122             148       40.980480             N/A      141.085831      211.158691      121.679092        0.512230        0.025000        2.368797        mushroom             yes      -16.589557           10635        0.890188      139.968414      209.789978      121.152702      481.226166
             123              72      101.198257             N/A      699.018921      201.805756       11.024586        1.171342        0.824886        2.174768        mushroom             yes       -3.522497            4597        0.000000      699.118042      203.664429       10.910009      137.135757
             124             145       71.717064             N/A      222.096207      207.250015       87.464500        0.200000        0.025000        2.711443            thin             yes       16.016994           10247        0.448372      223.372162      204.568283       88.317032      384.564117
             125              50      127.078552             N/A      561.989563      223.564362       20.087318        0.668941        0.458454        2.146397        mushroom             yes        2.782553            3224        0.000000      563.691223      225.349030       20.207169       74.641197
             126             120       92.863029             N/A      504.183167      199.499985       42.766098        0.367645        0.025000        2.678855        mushroom             yes       35.941530            7808        0.000000      502.943634      197.430328       44.515087       96.772873
             127             154      212.788116             N/A       37.345215      179.279388       97.719421        0.905540        0.025000        2.028366        mushroom             yes       -5.703656           11279        0.687069       37.471848      178.182495       97.609138      611.903992
             128             117       25.033413             N/A      518.505005      197.320999       48.620819        0.538644        0.025000        2.467948        mushroom             yes       80.348565            7704        0.105952      518.545166      196.534805       53.249863       76.472771
             129             167      132.437103             N/A      557.937195       34.400040       70.249329        0.375652        0.025000        2.557876        mushroom             yes       38.611192           12434        0.420070      558.084900       36.379570       71.834595      209.629715
             130             145       71.717064             N/A      235.861542      204.496704       83.070328        0.899878             N/A        2.307623          stubby             yes       29.874464           10231        0.000000      236.113342      206.318222       84.126617      370.990845
             131             130       93.430679             N/A      373.208313      209.449753       58.910656        0.506510        0.025000        2.549152        mushroom             yes       16.460854            8803        0.000000      373.552368      206.671860       59.737713      226.793274
             132              71       39.206440             N/A      648.233398      240.138977        4.217619        0.704550        0.025000        2.341225        mushroom             yes       61.597633            4507        0.000000      649.164978      241.095337        6.686573       95.230103
             133              67      156.789856             N/A      664.997681      325.315125       36.819992        0.523393        0.025000        2.696917        mushroom             yes      -17.555196            4389        0.000000      665.283936      322.191864       35.827782      170.107880
             134              85      121.782448             N/A      668.781555       96.716316       77.546783        0.416901        0.025000        2.614953        mushroom             yes       27.820053            5316        0.000000      666.683533       95.560745       78.810707      131.904953
             135              86      129.152664             N/A      708.843933      105.931465       43.226704        1.137266        0.716003        2.125027        mushroom             yes       56.392182            5527        0.000000      708.771118      104.765617       44.984344      158.541107
             136              57       19.730701             N/A      607.271606      202.793930       33.601452        0.883301             N/A        2.411820          stubby             yes       83.652082            4434        0.180871      607.529480      202.514938       37.016479       28.916882
             137              50      127.078552             N/A      568.027710      225.547745       18.513594        0.441821        0.025000        2.543027        mushroom             yes       51.251345            3217        0.784265      567.304993      224.053040       20.582335       69.192192
             138             118        7.863969             N/A      512.746277      196.369156       48.645668        0.914032             N/A        2.529103          stubby             yes       37.514577            7707        0.084922      510.554657      196.660339       50.343029       86.016167
             139             141      181.210663             N/A      207.515091      242.729202      102.434021        0.749276        0.025000        2.176660        mushroom             yes        9.741635            9834        0.781648      209.044708      244.639435      102.854156      407.359650
             140              81       79.218880             N/A      554.351013       71.257263       31.328480        1.104250        0.206548        2.101706        mushroom             yes       26.593815            5081        0.892001      555.763489       70.324020       32.176010      152.779526
             141              34       81.784050             N/A      640.926575      209.794785       67.007126        0.663208        0.025000        2.544534        mushroom             yes       80.486016            2309        0.000000      640.333740      210.236298       71.417679       70.859566
             142             132       92.336823             N/A      191.823639      260.529724      101.050858        0.594280             N/A        2.193269            thin             yes      -47.285991            8998        0.101556      191.885361      259.493713       99.926704      427.755310
             143             128       70.201836             N/A      399.778046      205.077194       57.677452        0.666408        0.025000        2.339803        mushroom             yes       43.804116            8546        0.622308      399.667145      207.004807       59.529289      198.972076
             144             167      132.437103             N/A      551.700012      102.883194       73.395958        0.661089        0.025000        2.345496        mushroom             yes       -0.011342           12280        0.692665      553.827820      104.130424       73.395470      133.984009
             145             157       77.840935             N/A      420.976257      280.540009       38.758274        0.872839        0.025000        2.306690        mushroom             yes       11.030608           11522        0.000000      423.119568      280.376373       39.177296      236.565674
             146             134      170.522858             N/A      119.925079      377.511658       38.975872        0.764102        0.025000        2.527034        mushroom             yes       10.206784            9199        0.000000      122.527740      377.287811       39.446213      607.079163
